id_venda,forma_de_pagamento,parcelas,bandeira
6032,debito,1,Mastercard
6033,credito,3,Mastercard
6034,boleto,0,
6035,pix,0,
6036,pix,0,
6037,credito,2,American Express
6038,debito,1,Elo
6039,pix,0,
6040,credito,4,Visa
6041,debito,1,Visa
6042,pix,0,
6043,debito,1,Elo
6044,debito,1,Mastercard
6045,pix,0,
6046,boleto,0,
6047,credito,1,Elo
6048,boleto,0,
6049,credito,4,American Express
6050,debito,1,American Express
6051,pix,0,
6052,debito,1,Visa
6053,boleto,0,
6054,credito,2,Hipercard
6055,credito,4,American Express
6056,boleto,0,
6057,credito,2,American Express
6058,boleto,0,
6059,boleto,0,
6060,debito,1,American Express
6061,pix,0,
6062,pix,0,
6063,credito,2,Visa
6064,debito,1,Elo
6065,boleto,0,
6066,debito,1,Elo
6067,boleto,0,
6068,credito,10,American Express
6069,boleto,0,
6070,credito,2,Elo
6071,credito,4,Elo
6072,boleto,0,
6073,debito,1,Visa
6074,credito,2,Elo
6075,debito,1,Elo
6076,credito,2,Hipercard
6077,credito,2,Visa
6078,debito,1,Elo
6079,pix,0,
6080,credito,3,Mastercard
6081,credito,3,Elo
6082,pix,0,
6083,credito,2,Visa
6084,credito,3,Mastercard
6085,debito,1,Elo
6086,credito,1,Visa
6087,pix,0,
6088,debito,1,American Express
6089,debito,1,Visa
6090,pix,0,
6091,credito,6,American Express
6092,pix,0,
6093,credito,3,Visa
6094,debito,1,Diners
6095,pix,0,
6096,,4,Hipercard
6097,pix,0,
6098,boleto,0,
6099,pix,0,
6100,boleto,0,
6101,pix,0,
6102,credito,4,Mastercard
6103,boleto,0,
6104,credito,1,Mastercard
6105,debito,1,Hipercard
6106,credito,2,Hipercard
6107,credito,12,Hipercard
6108,credito,4,Elo
6109,credito,3,Hipercard
6110,debito,1,Visa
6111,debito,1,Hipercard
6112,boleto,0,
6113,boleto,0,
6114,boleto,0,
6115,credito,4,Diners
6116,debito,1,American Express
6117,credito,6,Hipercard
6118,pix,0,
6119,credito,10,American Express
6120,boleto,0,
6121,credito,2,Visa
6122,pix,0,
6123,boleto,0,
6124,credito,3,Hipercard
6125,debito,1,Diners
6126,debito,1,American Express
6127,debito,1,Visa
6128,debito,1,Hipercard
6129,debito,1,Elo
6130,pix,0,
6131,pix,0,
6132,boleto,0,
6133,pix,0,
6134,pix,0,
6135,credito,10,Mastercard
6136,credito,2,American Express
6137,debito,1,Elo
6138,debito,1,Visa
6139,debito,1,Hipercard
6140,boleto,0,
6141,credito,12,Diners
6142,credito,10,Visa
6143,credito,3,American Express
6144,debito,1,Elo
6145,debito,1,Mastercard
6146,credito,2,Visa
6147,credito,3,American Express
6148,pix,0,
6149,credito,3,Mastercard
6150,boleto,0,
6151,credito,2,Elo
6152,credito,2,Hipercard
6153,credito,2,American Express
6154,credito,4,Visa
6155,boleto,0,
6156,boleto,0,
6157,debito,1,Mastercard
6158,credito,2,Elo
6159,credito,3,Elo
6160,pix,0,
6161,credito,2,Visa
6162,debito,1,Diners
6163,boleto,0,
6164,credito,2,Elo
6165,pix,0,
6166,credito,3,Hipercard
6167,pix,0,
6168,pix,0,
6169,credito,2,Mastercard
6170,credito,3,Diners
6171,debito,1,American Express
6172,pix,0,
6173,debito,1,Mastercard
6174,debito,1,Elo
6175,credito,1,American Express
6176,credito,1,Mastercard
6177,boleto,0,
6178,debito,1,Elo
6179,credito,2,Hipercard
6180,credito,1,Hipercard
6181,pix,0,
6182,pix,0,
6183,credito,4,Mastercard
6184,debito,1,Diners
6185,credito,3,Visa
6186,credito,1,Elo
6187,credito,1,Mastercard
6188,credito,2,Elo
6189,debito,1,Diners
6190,boleto,0,
6191,credito,1,Mastercard
6192,credito,6,Diners
6193,credito,6,Mastercard
6194,credito,10,Diners
6195,credito,1,Elo
6196,debito,1,Elo
6197,debito,1,Diners
6198,debito,1,Diners
6199,credito,1,Mastercard
6200,debito,1,American Express
6201,pix,0,
6202,pix,0,
6203,debito,1,Mastercard
6204,credito,1,Elo
6205,boleto,0,
6206,boleto,0,
6207,pix,0,
6208,debito,1,American Express
6209,pix,0,
6210,boleto,0,
6211,debito,1,American Express
6212,boleto,0,
6213,credito,3,Mastercard
6214,pix,0,
6215,credito,4,Elo
6216,credito,4,Diners
6217,debito,1,Mastercard
6218,pix,0,
6219,boleto,0,
6220,credito,1,Mastercard
6221,boleto,0,
6222,credito,3,Hipercard
6223,credito,6,Diners
6224,credito,10,Diners
6225,boleto,0,
6226,credito,3,Mastercard
6227,pix,0,
6228,boleto,0,
6229,credito,12,Diners
6230,credito,2,Elo
6231,boleto,0,
6232,credito,3,Elo
6233,boleto,0,
6234,debito,1,Elo
6235,credito,3,American Express
6236,debito,1,Elo
6237,debito,1,Diners
6238,boleto,0,
6239,credito,4,Mastercard
6240,boleto,0,
6241,boleto,0,
6242,debito,1,Elo
6243,credito,2,Hipercard
6244,boleto,0,
6245,debito,1,Visa
6246,credito,3,Visa
6247,boleto,0,
6248,credito,12,Visa
6249,credito,3,Diners
6250,debito,1,American Express
6251,credito,10,Diners
6252,debito,1,Elo
6253,credito,4,Visa
6254,debito,1,Elo
6255,pix,0,
6256,credito,2,Mastercard
6257,credito,4,American Express
6258,debito,1,Elo
6259,pix,0,
6260,boleto,0,
6261,pix,0,
6262,pix,0,
6263,credito,1,Visa
6264,credito,2,Mastercard
6265,debito,1,Diners
6266,credito,2,Visa
6267,credito,1,Visa
6268,credito,1,American Express
6269,credito,1,Visa
6270,boleto,0,
6271,credito,6,Mastercard
6272,debito,1,Visa
6273,debito,1,Elo
6274,debito,1,Diners
6275,credito,1,Mastercard
6276,boleto,0,
6277,pix,0,
6278,pix,0,
6279,debito,1,Elo
6280,credito,2,Diners
6281,debito,1,Elo
6282,boleto,0,
6283,credito,10,Hipercard
6284,credito,3,American Express
6285,pix,0,
6286,pix,0,
6287,debito,1,Elo
6288,credito,1,Hipercard
6289,credito,4,Mastercard
6290,debito,1,Mastercard
6291,debito,1,American Express
6292,debito,1,Elo
6293,debito,1,Visa
6294,debito,1,Elo
6295,pix,0,
6296,credito,4,American Express
6297,credito,4,Hipercard
6298,pix,0,
6299,credito,1,Mastercard
6300,credito,1,American Express
6301,boleto,0,
6302,credito,1,American Express
6303,debito,1,Mastercard
6304,debito,1,American Express
6305,credito,3,Hipercard
6306,boleto,0,
6307,credito,3,Visa
6308,boleto,0,
6309,credito,4,Elo
6310,boleto,0,
6311,boleto,0,
6312,debito,1,American Express
6313,boleto,0,
6314,boleto,0,
6315,boleto,0,
6316,debito,1,Hipercard
6317,credito,2,Elo
6318,credito,2,Mastercard
6319,debito,1,Diners
6320,pix,0,
6321,pix,0,
6322,boleto,0,
6323,pix,0,
6324,pix,0,
6325,pix,0,
6326,credito,2,Diners
6327,debito,1,Elo
6328,credito,4,Elo
6329,credito,2,American Express
6330,credito,3,Visa
6331,debito,1,Visa
6332,boleto,0,
6333,credito,3,Diners
6334,boleto,0,
6335,boleto,0,
6336,credito,1,American Express
6337,credito,4,Hipercard
6338,credito,1,Mastercard
6339,credito,4,Diners
6340,debito,1,Elo
6341,debito,1,Elo
6342,debito,1,Hipercard
6343,credito,2,Mastercard
6344,credito,2,Elo
6345,pix,0,
6346,debito,1,Elo
6347,boleto,0,
6348,credito,2,Diners
6349,credito,3,Hipercard
6350,credito,2,American Express
6351,boleto,0,
6352,,0,
6353,credito,1,Visa
6354,credito,4,Mastercard
6355,credito,3,Hipercard
6356,debito,1,American Express
6357,credito,1,Diners
6358,credito,1,Hipercard
6359,credito,3,Diners
6360,debito,1,Mastercard
6361,credito,3,Visa
6362,credito,3,Hipercard
6363,boleto,0,
6364,boleto,0,
6365,credito,3,Visa
6366,boleto,0,
6367,credito,3,Elo
6368,boleto,0,
6369,credito,2,Elo
6370,debito,1,Diners
6371,credito,2,American Express
6372,credito,1,Diners
6373,credito,2,Mastercard
6374,credito,3,Visa
6375,credito,1,Hipercard
6376,credito,1,American Express
6377,credito,2,Visa
6378,debito,1,American Express
6379,credito,2,Visa
6380,boleto,0,
6381,debito,1,Visa
6382,debito,1,Hipercard
6383,boleto,0,
6384,credito,12,Elo
6385,pix,0,
6386,credito,6,Hipercard
6387,boleto,0,
6388,pix,0,
6389,debito,1,Diners
6390,debito,1,Hipercard
6391,credito,2,Mastercard
6392,credito,2,Elo
6393,pix,0,
6394,credito,4,Elo
6395,credito,1,Visa
6396,debito,1,Hipercard
6397,credito,12,Hipercard
6398,credito,1,Mastercard
6399,credito,2,Hipercard
6400,credito,2,American Express
6401,debito,1,Elo
6402,credito,1,Visa
6403,boleto,0,
6404,debito,1,American Express
6405,credito,3,Diners
6406,boleto,0,
6407,boleto,0,
6408,boleto,0,
6409,credito,1,Visa
6410,credito,6,Diners
6411,credito,3,Visa
6412,boleto,0,
6413,debito,1,Elo
6414,credito,2,Diners
6415,credito,2,Elo
6416,credito,4,Elo
6417,pix,0,
6418,debito,1,American Express
6419,debito,1,Mastercard
6420,debito,1,Mastercard
6421,credito,1,Hipercard
6422,credito,4,Elo
6423,pix,0,
6424,credito,2,Elo
6425,credito,2,American Express
6426,debito,1,Visa
6427,boleto,0,
6428,boleto,0,
6429,debito,1,American Express
6430,credito,12,Mastercard
6431,boleto,0,
6432,credito,2,American Express
6433,boleto,0,
6434,credito,3,Hipercard
6435,credito,4,Mastercard
6436,debito,1,American Express
6437,debito,1,Elo
6438,pix,0,
6439,pix,0,
6440,boleto,0,
6441,credito,2,American Express
6442,credito,1,Mastercard
6443,pix,0,
6444,pix,0,
6445,debito,1,Visa
6446,credito,1,Hipercard
6447,credito,1,Elo
6448,debito,1,Mastercard
6449,debito,1,American Express
6450,pix,0,
6451,credito,2,Diners
6452,pix,0,
6453,debito,1,American Express
6454,credito,1,Visa
6455,boleto,0,
6456,boleto,0,
6457,pix,0,
6458,credito,4,Mastercard
6459,debito,1,Elo
6460,credito,12,Visa
6461,debito,1,Mastercard
6462,pix,0,
6463,pix,0,
6464,credito,3,Visa
6465,credito,4,Visa
6466,debito,1,Diners
6467,boleto,0,
6468,credito,3,Diners
6469,credito,1,Visa
6470,boleto,0,
6471,credito,1,Diners
6472,credito,2,Diners
6473,credito,4,Mastercard
6474,debito,1,American Express
6475,credito,2,Elo
6476,credito,3,Mastercard
6477,credito,1,Elo
6478,credito,2,Hipercard
6479,boleto,0,
6480,credito,2,Visa
6481,credito,12,Visa
6482,boleto,0,
6483,credito,1,Visa
6484,pix,0,
6485,credito,12,Diners
6486,credito,1,Hipercard
6487,debito,1,Mastercard
6488,debito,1,Mastercard
6489,pix,0,
6490,boleto,0,
6491,credito,3,Mastercard
6492,boleto,0,
6493,debito,1,Visa
6494,credito,1,Visa
6495,credito,4,American Express
6496,credito,2,Diners
6497,boleto,0,
6498,credito,3,Diners
6499,pix,0,
6500,credito,2,Hipercard
6501,debito,1,Elo
6502,boleto,0,
6503,debito,1,Hipercard
6504,credito,1,Elo
6505,boleto,0,
6506,credito,4,Mastercard
6507,debito,1,Elo
6508,debito,1,Hipercard
6509,pix,0,
6510,credito,1,Diners
6511,debito,1,Diners
6512,credito,3,Mastercard
6513,pix,0,
6514,pix,0,
6515,debito,1,Diners
6516,pix,0,
6517,credito,2,Diners
6518,credito,2,Diners
6519,credito,6,Diners
6520,boleto,0,
6521,debito,1,Visa
6522,credito,2,Diners
6523,pix,0,
6524,debito,1,Diners
6525,debito,1,Visa
6526,pix,0,
6527,debito,1,Visa
6528,debito,1,Visa
6529,credito,2,Hipercard
6530,debito,1,Diners
6531,credito,3,Mastercard
6532,credito,1,Diners
6533,debito,1,Hipercard
6534,credito,6,Diners
6535,credito,3,Visa
6536,credito,2,Elo
6537,credito,10,Diners
6538,credito,4,Diners
6539,credito,1,Diners
6540,boleto,0,
6541,debito,1,American Express
6542,debito,1,Visa
6543,credito,1,Diners
6544,debito,1,Diners
6545,pix,0,
6546,credito,10,Visa
6547,credito,3,American Express
6548,credito,2,American Express
6549,credito,1,Diners
6550,pix,0,
6551,boleto,0,
6552,boleto,0,
6553,credito,10,Mastercard
6554,debito,1,American Express
6555,pix,0,
6556,credito,2,Visa
6557,pix,0,
6558,credito,6,Mastercard
6559,credito,3,American Express
6560,pix,0,
6561,debito,1,Hipercard
6562,boleto,0,
6563,credito,1,American Express
6564,credito,2,American Express
6565,boleto,0,
6566,credito,3,Mastercard
6567,boleto,0,
6568,credito,6,Diners
6569,pix,0,
6570,credito,1,Hipercard
6571,credito,4,Visa
6572,credito,4,Hipercard
6573,credito,4,Mastercard
6574,boleto,0,
6575,pix,0,
6576,credito,1,Mastercard
6577,credito,2,Mastercard
6578,debito,1,American Express
6579,pix,0,
6580,boleto,0,
6581,credito,4,American Express
6582,credito,1,Diners
6583,boleto,0,
6584,pix,0,
6585,credito,4,Diners
6586,pix,0,
6587,credito,2,Visa
6588,boleto,0,
6589,boleto,0,
6590,credito,1,Mastercard
6591,debito,1,Hipercard
6592,boleto,0,
6593,debito,1,Visa
6594,credito,4,Mastercard
6595,debito,1,Visa
6596,pix,0,
6597,pix,0,
6598,boleto,0,
6599,pix,0,
6600,pix,0,
6601,debito,1,Elo
6602,boleto,0,
6603,debito,1,American Express
6604,debito,1,Diners
6605,credito,2,Hipercard
6606,credito,2,Diners
6607,credito,10,Mastercard
6608,debito,1,American Express
6609,credito,3,Elo
6610,credito,4,Visa
6611,credito,2,Mastercard
6612,pix,0,
6613,debito,1,Hipercard
6614,pix,0,
6615,credito,2,Diners
6616,debito,1,American Express
6617,credito,1,Elo
6618,credito,4,Visa
6619,boleto,0,
6620,credito,2,Visa
6621,pix,0,
6622,credito,3,Hipercard
6623,debito,1,Elo
6624,boleto,0,
6625,credito,10,Hipercard
6626,credito,2,Elo
6627,credito,2,American Express
6628,credito,10,Mastercard
6629,credito,6,Mastercard
6630,credito,2,Hipercard
6631,credito,3,Hipercard
6632,debito,1,Mastercard
6633,pix,0,
6634,debito,1,American Express
6635,debito,1,Mastercard
6636,credito,10,Elo
6637,pix,0,
6638,credito,1,American Express
6639,boleto,0,
6640,boleto,0,
6641,debito,1,Mastercard
6642,credito,6,Mastercard
6643,credito,2,Hipercard
6644,credito,1,Elo
6645,pix,0,
6646,debito,1,Elo
6647,boleto,0,
6648,debito,1,American Express
6649,boleto,0,
6650,debito,1,Visa
6651,credito,6,Hipercard
6652,credito,2,American Express
6653,debito,1,Diners
6654,credito,1,Diners
6655,boleto,0,
6656,credito,2,Diners
6657,debito,1,Elo
6658,credito,4,Elo
6659,pix,0,
6660,credito,3,Visa
6661,credito,3,Mastercard
6662,debito,1,Visa
6663,credito,1,Hipercard
6664,debito,1,Diners
6665,credito,1,Elo
6666,pix,0,
6667,credito,3,Elo
6668,credito,6,American Express
6669,credito,2,American Express
6670,debito,1,Hipercard
6671,pix,0,
6672,boleto,0,
6673,credito,4,Elo
6674,boleto,0,
6675,pix,0,
6676,pix,0,
6677,debito,1,American Express
6678,boleto,0,
6679,debito,1,American Express
6680,debito,1,Hipercard
6681,credito,1,Visa
6682,credito,12,Hipercard
6683,credito,1,Diners
6684,credito,3,Mastercard
6685,pix,0,
6686,debito,1,Hipercard
6687,credito,10,Mastercard
6688,credito,12,Diners
6689,credito,4,Hipercard
6690,credito,10,American Express
6691,credito,1,Mastercard
6692,pix,0,
6693,credito,4,Elo
6694,boleto,0,
6695,debito,1,Visa
6696,credito,10,American Express
6697,pix,0,
6698,credito,1,Visa
6699,credito,1,Visa
6700,debito,1,American Express
6701,pix,0,
6702,boleto,0,
6703,,0,
6704,credito,2,Mastercard
6705,boleto,0,
6706,boleto,0,
6707,debito,1,American Express
6708,credito,3,Diners
6709,credito,1,Diners
6710,debito,1,Diners
6711,credito,10,Mastercard
6712,credito,3,Visa
6713,boleto,0,
6714,credito,4,Visa
6715,boleto,0,
6716,pix,0,
6717,credito,1,Mastercard
6718,credito,4,Diners
6719,debito,1,Hipercard
6720,credito,1,Hipercard
6721,credito,4,Elo
6722,credito,2,Elo
6723,credito,4,Diners
6724,pix,0,
6725,debito,1,American Express
6726,credito,1,Visa
6727,credito,3,Diners
6728,debito,1,Hipercard
6729,pix,0,
6730,pix,0,
6731,credito,1,Diners
6732,credito,2,Mastercard
6733,debito,1,Hipercard
6734,boleto,0,
6735,credito,4,Mastercard
6736,debito,1,Mastercard
6737,pix,0,
6738,debito,1,American Express
6739,boleto,0,
6740,credito,4,American Express
6741,credito,3,Diners
6742,credito,1,Elo
6743,credito,1,Visa
6744,credito,12,Mastercard
6745,credito,4,Diners
6746,credito,2,Mastercard
6747,credito,1,American Express
6748,credito,2,Hipercard
6749,credito,10,Mastercard
6750,credito,4,Diners
6751,pix,0,
6752,debito,1,Mastercard
6753,pix,0,
6754,credito,4,Visa
6755,credito,2,Visa
6756,debito,1,Visa
6757,pix,0,
6758,pix,0,
6759,credito,2,Elo
6760,boleto,0,
6761,boleto,0,
6762,credito,2,Hipercard
6763,boleto,0,
6764,boleto,0,
6765,credito,4,Visa
6766,debito,1,Diners
6767,pix,0,
6768,debito,1,Elo
6769,credito,6,Hipercard
6770,credito,10,Diners
6771,debito,1,Diners
6772,pix,0,
6773,credito,3,American Express
6774,boleto,0,
6775,boleto,0,
6776,credito,2,Elo
6777,debito,1,American Express
6778,credito,4,Visa
6779,credito,6,American Express
6780,credito,1,Hipercard
6781,credito,3,American Express
6782,debito,1,American Express
6783,debito,1,Diners
6784,boleto,0,
6785,credito,12,Visa
6786,pix,0,
6787,credito,6,Mastercard
6788,debito,1,American Express
6789,debito,1,American Express
6790,debito,1,Elo
6791,boleto,0,
6792,pix,0,
6793,debito,1,Hipercard
6794,credito,3,Visa
6795,credito,3,American Express
6796,boleto,0,
6797,credito,1,Hipercard
6798,debito,1,Visa
6799,credito,1,Hipercard
6800,debito,1,Mastercard
6801,pix,0,
6802,boleto,0,
6803,debito,1,Hipercard
6804,debito,1,Mastercard
6805,credito,4,American Express
6806,debito,1,Elo
6807,pix,0,
6808,pix,0,
6809,credito,12,Diners
6810,pix,0,
6811,debito,1,Diners
6812,credito,4,Hipercard
6813,credito,3,Diners
6814,credito,3,Visa
6815,pix,0,
6816,credito,4,Visa
6817,credito,4,Mastercard
6818,debito,1,Mastercard
6819,credito,3,Mastercard
6820,pix,0,
6821,credito,4,Diners
6822,debito,1,Hipercard
6823,credito,10,Visa
6824,debito,1,Elo
6825,credito,1,Diners
6826,debito,1,Diners
6827,boleto,0,
6828,debito,1,Diners
6829,boleto,0,
6830,boleto,0,
6831,credito,3,Elo
6832,pix,0,
6833,pix,0,
6834,credito,3,Mastercard
6835,credito,1,American Express
6836,boleto,0,
6837,credito,1,Hipercard
6838,boleto,0,
6839,pix,0,
6840,pix,0,
6841,debito,1,Mastercard
6842,debito,1,Mastercard
6843,credito,4,American Express
6844,pix,0,
6845,pix,0,
6846,boleto,0,
6847,credito,2,Visa
6848,credito,6,Hipercard
6849,credito,3,Diners
6850,credito,3,Diners
6851,boleto,0,
6852,debito,1,Visa
6853,boleto,0,
6854,debito,1,Mastercard
6855,credito,2,Mastercard
6856,pix,0,
6857,credito,1,American Express
6858,credito,2,Elo
6859,debito,1,Mastercard
6860,debito,1,Hipercard
6861,pix,0,
6862,boleto,0,
6863,credito,4,American Express
6864,boleto,0,
6865,pix,0,
6866,credito,2,Elo
6867,boleto,0,
6868,boleto,0,
6869,debito,1,Hipercard
6870,credito,3,Hipercard
6871,credito,1,Elo
6872,credito,2,Hipercard
6873,debito,1,Elo
6874,credito,1,American Express
6875,credito,1,Mastercard
6876,credito,1,Elo
6877,credito,2,American Express
6878,credito,1,Mastercard
6879,boleto,0,
6880,debito,1,Elo
6881,pix,0,
6882,debito,1,Elo
6883,pix,0,
6884,credito,3,Elo
6885,debito,1,American Express
6886,pix,0,
6887,credito,6,Diners
6888,debito,1,American Express
6889,boleto,0,
6890,pix,0,
6891,pix,0,
6892,boleto,0,
6893,credito,2,Elo
6894,credito,1,Diners
6895,credito,3,Mastercard
6896,boleto,0,
6897,credito,3,Hipercard
6898,credito,6,Elo
6899,credito,3,Visa
6900,pix,0,
6901,credito,4,Diners
6902,pix,0,
6903,credito,12,Hipercard
6904,boleto,0,
6905,credito,2,American Express
6906,debito,1,American Express
6907,pix,0,
6908,credito,4,American Express
6909,credito,4,Diners
6910,debito,1,Diners
6911,debito,1,Visa
6912,debito,1,American Express
6913,pix,0,
6914,credito,4,Hipercard
6915,credito,4,Visa
6916,boleto,0,
6917,credito,4,Diners
6918,debito,1,Hipercard
6919,pix,0,
6920,credito,1,Mastercard
6921,boleto,0,
6922,boleto,0,
6923,debito,1,Visa
6924,pix,0,
6925,debito,1,American Express
6926,pix,0,
6927,debito,1,Elo
6928,credito,2,Hipercard
6929,pix,0,
6930,credito,12,Elo
6931,boleto,0,
6932,credito,3,Diners
6933,debito,1,Hipercard
6934,debito,1,American Express
6935,credito,10,Mastercard
6936,debito,1,Hipercard
6937,pix,0,
6938,debito,1,Visa
6939,credito,3,American Express
6940,boleto,0,
6941,credito,12,Hipercard
6942,debito,1,Diners
6943,pix,0,
6944,pix,0,
6945,boleto,0,
6946,debito,1,American Express
6947,debito,1,Elo
6948,boleto,0,
6949,debito,1,Diners
6950,boleto,0,
6951,boleto,0,
6952,debito,1,Visa
6953,debito,1,Mastercard
6954,credito,1,Mastercard
6955,pix,0,
6956,boleto,0,
6957,credito,6,Hipercard
6958,credito,2,Mastercard
6959,credito,12,American Express
6960,pix,0,
6961,debito,1,Elo
6962,credito,3,American Express
6963,boleto,0,
6964,credito,2,Hipercard
6965,boleto,0,
6966,credito,1,Visa
6967,debito,1,Hipercard
6968,boleto,0,
6969,pix,0,
6970,credito,3,Mastercard
6971,credito,1,Mastercard
6972,debito,1,American Express
6973,credito,2,Mastercard
6974,boleto,0,
6975,debito,1,Visa
6976,pix,0,
6977,credito,2,Diners
6978,credito,1,Elo
6979,pix,0,
6980,boleto,0,
6981,credito,4,Elo
6982,pix,0,
6983,credito,2,Diners
6984,credito,6,Elo
6985,credito,2,Hipercard
6986,debito,1,Visa
6987,debito,1,Mastercard
6988,boleto,0,
6989,credito,3,Mastercard
6990,pix,0,
6991,credito,1,Elo
6992,boleto,0,
6993,boleto,0,
6994,credito,1,Mastercard
6995,boleto,0,
6996,debito,1,Mastercard
6997,pix,0,
6998,boleto,0,
6999,credito,4,Visa
7000,credito,6,Diners
7001,boleto,0,
7002,debito,1,Visa
7003,debito,1,Hipercard
7004,credito,1,Elo
7005,credito,4,Mastercard
7006,debito,1,Hipercard
7007,credito,4,Diners
7008,credito,4,Diners
7009,debito,1,Mastercard
7010,debito,1,Elo
7011,credito,10,Visa
7012,credito,1,Diners
7013,debito,1,American Express
7014,pix,0,
7015,credito,4,Mastercard
7016,boleto,0,
7017,debito,1,Diners
7018,debito,1,Visa
7019,credito,2,Diners
7020,debito,1,Mastercard
7021,credito,3,Visa
7022,credito,2,Diners
7023,debito,1,Hipercard
7024,pix,0,
7025,debito,1,Elo
7026,credito,1,Diners
7027,debito,1,Elo
7028,debito,1,Visa
7029,debito,1,Mastercard
7030,debito,1,Mastercard
7031,boleto,0,
7032,pix,0,
7033,credito,4,Mastercard
7034,credito,2,Elo
7035,debito,1,Elo
7036,debito,1,Mastercard
7037,credito,4,Hipercard
7038,credito,2,Visa
7039,credito,3,American Express
7040,credito,2,Elo
7041,credito,1,American Express
7042,credito,1,Mastercard
7043,credito,3,Diners
7044,credito,3,Elo
7045,credito,2,Hipercard
7046,boleto,0,
7047,debito,1,American Express
7048,pix,0,
7049,credito,4,Diners
7050,boleto,0,
7051,pix,0,
7052,pix,0,
7053,credito,1,American Express
7054,debito,1,American Express
7055,credito,4,Mastercard
7056,credito,4,Mastercard
7057,credito,2,Hipercard
7058,pix,0,
7059,credito,2,American Express
7060,credito,6,Visa
7061,boleto,0,
7062,boleto,0,
7063,debito,1,Mastercard
7064,credito,1,Mastercard
7065,credito,3,Visa
7066,debito,1,Diners
7067,credito,1,Hipercard
7068,credito,2,Visa
7069,credito,1,Elo
7070,credito,6,Elo
7071,credito,4,Elo
7072,credito,3,Hipercard
7073,credito,3,Visa
7074,credito,1,Diners
7075,pix,0,
7076,debito,1,Elo
7077,credito,2,American Express
7078,credito,4,Diners
7079,debito,1,Hipercard
7080,credito,1,Hipercard
7081,debito,1,Hipercard
7082,credito,3,Diners
7083,boleto,0,
7084,debito,1,Mastercard
7085,credito,6,Mastercard
7086,credito,3,Mastercard
7087,pix,0,
7088,debito,1,Diners
7089,debito,1,Visa
7090,credito,4,Hipercard
7091,credito,4,Hipercard
7092,credito,1,Visa
7093,credito,2,Mastercard
7094,pix,0,
7095,pix,0,
7096,debito,1,Diners
7097,credito,1,Visa
7098,debito,1,Diners
7099,credito,4,Visa
7100,credito,3,Mastercard
7101,boleto,0,
7102,debito,1,Mastercard
7103,boleto,0,
7104,boleto,0,
7105,debito,1,Visa
7106,credito,2,Diners
7107,pix,0,
7108,debito,1,Elo
7109,boleto,0,
7110,debito,1,Diners
7111,credito,12,Mastercard
7112,credito,10,Visa
7113,credito,2,Diners
7114,credito,10,Diners
7115,pix,0,
7116,boleto,0,
7117,credito,1,Hipercard
7118,debito,1,American Express
7119,credito,4,Diners
7120,boleto,0,
7121,credito,4,Mastercard
7122,boleto,0,
7123,pix,0,
7124,debito,1,American Express
7125,boleto,0,
7126,debito,1,Elo
7127,credito,1,Mastercard
7128,credito,1,Hipercard
7129,credito,6,Hipercard
7130,debito,1,Mastercard
7131,credito,2,Diners
7132,debito,1,Elo
7133,credito,2,Hipercard
7134,pix,0,
7135,boleto,0,
7136,debito,1,American Express
7137,debito,1,American Express
7138,credito,2,Hipercard
7139,debito,1,Elo
7140,boleto,0,
7141,credito,4,Elo
7142,,3,Mastercard
7143,debito,1,Hipercard
7144,debito,1,Visa
7145,debito,1,Mastercard
7146,credito,2,Mastercard
7147,credito,1,Mastercard
7148,credito,3,Diners
7149,credito,1,Hipercard
7150,debito,1,Diners
7151,pix,0,
7152,boleto,0,
7153,pix,0,
7154,debito,1,Mastercard
7155,credito,4,American Express
7156,credito,1,Elo
7157,credito,2,Diners
7158,debito,1,Hipercard
7159,debito,1,Hipercard
7160,credito,10,Diners
7161,debito,1,Diners
7162,debito,1,American Express
7163,pix,0,
7164,credito,4,Mastercard
7165,credito,3,Mastercard
7166,pix,0,
7167,debito,1,American Express
7168,credito,1,Mastercard
7169,credito,4,Visa
7170,credito,2,Elo
7171,boleto,0,
7172,credito,4,Elo
7173,credito,1,Visa
7174,credito,12,Hipercard
7175,debito,1,American Express
7176,credito,3,Elo
7177,debito,1,Visa
7178,credito,4,Diners
7179,credito,1,Elo
7180,debito,1,Mastercard
7181,credito,10,Mastercard
7182,credito,4,Mastercard
7183,credito,4,Elo
7184,credito,12,Diners
7185,credito,4,Diners
7186,debito,1,American Express
7187,credito,2,Diners
7188,boleto,0,
7189,credito,4,Diners
7190,credito,12,Elo
7191,debito,1,Mastercard
7192,credito,2,American Express
7193,credito,2,Mastercard
7194,credito,6,Hipercard
7195,boleto,0,
7196,credito,3,Mastercard
7197,credito,2,American Express
7198,credito,4,Diners
7199,pix,0,
7200,credito,2,Mastercard
7201,credito,10,Hipercard
7202,credito,3,American Express
7203,pix,0,
7204,credito,3,Diners
7205,credito,4,American Express
7206,credito,12,Mastercard
7207,pix,0,
7208,boleto,0,
7209,debito,1,Elo
7210,boleto,0,
7211,credito,2,Elo
7212,credito,3,Diners
7213,boleto,0,
7214,pix,0,
7215,debito,1,Mastercard
7216,boleto,0,
7217,pix,0,
7218,pix,0,
7219,debito,1,Hipercard
7220,credito,2,Hipercard
7221,debito,1,Visa
7222,debito,1,American Express
7223,pix,0,
7224,pix,0,
7225,credito,1,Diners
7226,credito,1,Hipercard
7227,credito,6,Elo
7228,credito,3,American Express
7229,credito,2,American Express
